Hardware,Scenario,Group,Execution,ScenarioStartTime,Action,Type,Event,Time
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133308961,Recall,HOOK_START,,20260720133308961
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133308961,Recall,HOOK_END,,20260720133309880
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133315044,Exact Cash Tender,HOOK_START,,20260720133315044
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133315044,Exact Cash Tender,HOOK_END,,20260720133316505
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133339328,First Item,HOOK_START,,20260720133339328
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133339328,First Item,HOOK_END,,20260720133339765
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133341947,Fries,HOOK_START,,20260720133341947
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133341947,Fries,HOOK_END,,20260720133342237
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133344507,Medium Coke,HOOK_START,,20260720133344507
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133344507,Medium Coke,HOOK_END,,20260720133344824
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133347160,Take Out Total,HOOK_START,,20260720133347160
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133347160,Take Out Total,HOOK_END,,20260720133347987
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133349767,Store,HOOK_START,,20260720133349767
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133349767,Store,HOOK_END,,20260720133350225
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133352376,Recall,HOOK_START,,20260720133352376
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133352376,Recall,HOOK_END,,20260720133353121
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133357597,Exact Cash Tender,HOOK_START,,20260720133357597
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133357597,Exact Cash Tender,HOOK_END,,20260720133358881
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133421229,First Item,HOOK_START,,20260720133421229
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133421229,First Item,HOOK_END,,20260720133421678
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133423814,Fries,HOOK_START,,20260720133423814
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133423814,Fries,HOOK_END,,20260720133424134
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133426410,Medium Coke,HOOK_START,,20260720133426410
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133426410,Medium Coke,HOOK_END,,20260720133426728
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133428997,Take Out Total,HOOK_START,,20260720133428997
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133428997,Take Out Total,HOOK_END,,20260720133429798
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133431596,Store,HOOK_START,,20260720133431596
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133431596,Store,HOOK_END,,20260720133432054
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133434278,Recall,HOOK_START,,20260720133434278
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133434278,Recall,HOOK_END,,20260720133435013
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133439472,Exact Cash Tender,HOOK_START,,20260720133439472
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133439472,Exact Cash Tender,HOOK_END,,20260720133441213
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133503522,First Item,HOOK_START,,20260720133503522
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133503522,First Item,HOOK_END,,20260720133503884
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133506119,Fries,HOOK_START,,20260720133506119
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133506119,Fries,HOOK_END,,20260720133506430
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133508727,Medium Coke,HOOK_START,,20260720133508727
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133508727,Medium Coke,HOOK_END,,20260720133509045
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133511324,Take Out Total,HOOK_START,,20260720133511324
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133511324,Take Out Total,HOOK_END,,20260720133512207
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133514025,Store,HOOK_START,,20260720133514025
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133514025,Store,HOOK_END,,20260720133514456
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133516628,Recall,HOOK_START,,20260720133516628
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133516628,Recall,HOOK_END,,20260720133517345
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133521858,Exact Cash Tender,HOOK_START,,20260720133521858
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133521858,Exact Cash Tender,HOOK_END,,20260720133523228
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133545968,First Item,HOOK_START,,20260720133545968
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133545968,First Item,HOOK_END,,20260720133546609
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133548613,Fries,HOOK_START,,20260720133548613
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133548613,Fries,HOOK_END,,20260720133548911
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133551252,Medium Coke,HOOK_START,,20260720133551252
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133551252,Medium Coke,HOOK_END,,20260720133551572
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133553945,Take Out Total,HOOK_START,,20260720133553945
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133553945,Take Out Total,HOOK_END,,20260720133554963
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133556611,Store,HOOK_START,,20260720133556611
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133556611,Store,HOOK_END,,20260720133557059
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133559209,Recall,HOOK_START,,20260720133559209
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133559209,Recall,HOOK_END,,20260720133559825
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133604467,Exact Cash Tender,HOOK_START,,20260720133604467
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133604467,Exact Cash Tender,HOOK_END,,20260720133605738
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133628165,First Item,HOOK_START,,20260720133628165
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133628165,First Item,HOOK_END,,20260720133628601
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133631678,Fries,HOOK_START,,20260720133631678
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133631678,Fries,HOOK_END,,20260720133631993
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133634356,Medium Coke,HOOK_START,,20260720133634356
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133634356,Medium Coke,HOOK_END,,20260720133634622
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133636932,Take Out Total,HOOK_START,,20260720133636932
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133636932,Take Out Total,HOOK_END,,20260720133637740
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133639529,Store,HOOK_START,,20260720133639529
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133639529,Store,HOOK_END,,20260720133639979
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133642138,Recall,HOOK_START,,20260720133642138
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133642138,Recall,HOOK_END,,20260720133642859
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133647398,Exact Cash Tender,HOOK_START,,20260720133647398
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133647398,Exact Cash Tender,HOOK_END,,20260720133648730
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133711522,First Item,HOOK_START,,20260720133711522
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133711522,First Item,HOOK_END,,20260720133712015
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133714217,Fries,HOOK_START,,20260720133714217
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133714217,Fries,HOOK_END,,20260720133714442
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133716874,Medium Coke,HOOK_START,,20260720133716874
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133716874,Medium Coke,HOOK_END,,20260720133717196
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133719507,Take Out Total,HOOK_START,,20260720133719507
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133719507,Take Out Total,HOOK_END,,20260720133720430
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133722317,Store,HOOK_START,,20260720133722317
POS0012 - NCRXR7PR7CS,#001B.Simple Transaction 3 items: Store - CS,1,1,20260720133722317,Store,HOOK_END,,20260720133722761
