Hardware,Scenario,Group,Execution,ScenarioStartTime,Action,Type,Event,Time
Drinks - KVS0302,Bump Order,1,1,20260615132431496,Serve Order,HOOK_START,,20260615132431496
Drinks - KVS0302,Bump Order,1,1,20260615132431496,Serve Order,HOOK_END,,20260615132431659
Drinks - KVS0302,Bump Order,1,1,20260615132441912,Serve Order,HOOK_START,,20260615132441912
Drinks - KVS0302,Bump Order,1,1,20260615132441912,Serve Order,HOOK_END,,20260615132442163
Drinks - KVS0302,Bump Order,1,1,20260615132502738,Serve Order,HOOK_START,,20260615132502738
Drinks - KVS0302,Bump Order,1,1,20260615132502738,Serve Order,HOOK_END,,20260615132502938
Drinks - KVS0302,Bump Order,1,1,20260615132513170,Serve Order,HOOK_START,,20260615132513170
Drinks - KVS0302,Bump Order,1,1,20260615132513170,Serve Order,HOOK_END,,20260615132513222
Drinks - KVS0302,Bump Order,1,1,20260615132535282,Serve Order,HOOK_START,,20260615132535282
Drinks - KVS0302,Bump Order,1,1,20260615132535282,Serve Order,HOOK_END,,20260615132535433
Drinks - KVS0302,Bump Order,1,1,20260615132545697,Serve Order,HOOK_START,,20260615132545697
Drinks - KVS0302,Bump Order,1,1,20260615132545697,Serve Order,HOOK_END,,20260615132545798
Drinks - KVS0302,Bump Order,1,1,20260615132606525,Serve Order,HOOK_START,,20260615132606525
Drinks - KVS0302,Bump Order,1,1,20260615132606525,Serve Order,HOOK_END,,20260615132606581
Drinks - KVS0302,Bump Order,1,1,20260615132616946,Serve Order,HOOK_START,,20260615132616946
Drinks - KVS0302,Bump Order,1,1,20260615132616946,Serve Order,HOOK_END,,20260615132617151
Drinks - KVS0302,Bump Order,1,1,20260615132639072,Serve Order,HOOK_START,,20260615132639072
Drinks - KVS0302,Bump Order,1,1,20260615132639072,Serve Order,HOOK_END,,20260615132639274
Drinks - KVS0302,Bump Order,1,1,20260615132649485,Serve Order,HOOK_START,,20260615132649485
Drinks - KVS0302,Bump Order,1,1,20260615132649485,Serve Order,HOOK_END,,20260615132649685
Drinks - KVS0302,Bump Order,1,1,20260615132710317,Serve Order,HOOK_START,,20260615132710317
Drinks - KVS0302,Bump Order,1,1,20260615132710317,Serve Order,HOOK_END,,20260615132710431
