Hardware,Scenario,Group,Execution,ScenarioStartTime,Action,Type,Event,Time
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615131850910,Exact Cash,HOOK_END,,20260615131851734
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615131913525,First,HOOK_START,,20260615131913525
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615131913525,First,HOOK_END,,20260615131913643
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615131915825,Fries,HOOK_START,,20260615131915825
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615131915825,Fries,HOOK_END,,20260615131916048
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615131918128,Medium Coke,HOOK_START,,20260615131918128
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615131918128,Medium Coke,HOOK_END,,20260615131918344
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615131920431,Take Out Total,HOOK_START,,20260615131920431
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615131920431,Take Out Total,HOOK_END,,20260615131920809
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615131922731,Exact Cash,HOOK_START,,20260615131922731
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615131922731,Exact Cash,HOOK_END,,20260615131923539
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615131945349,First,HOOK_START,,20260615131945349
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615131945349,First,HOOK_END,,20260615131945486
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615131947649,Fries,HOOK_START,,20260615131947649
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615131947649,Fries,HOOK_END,,20260615131947872
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615131949950,Medium Coke,HOOK_START,,20260615131949950
